时间戳,WT1仿真可用出力（MW）,WT2仿真可用出力（MW）,WT3仿真可用出力（MW）,WT4仿真可用出力（MW）,WT5仿真可用出力（MW）,WT6仿真可用出力（MW）
2024-06-26 10:00:00,151.97,0.00,101.16,57.25,169.04,374.60
2024-06-26 10:15:00,150.76,0.00,115.23,29.75,189.05,419.46
2024-06-26 10:30:00,142.90,0.00,110.54,17.40,147.08,370.00
2024-06-26 10:45:00,113.60,0.00,87.67,41.53,139.63,281.05
2024-06-26 11:00:00,117.22,0.00,88.85,40.41,131.39,245.01
2024-06-26 11:15:00,109.37,0.00,87.38,53.32,105.90,207.05
2024-06-26 11:30:00,95.77,0.00,85.91,89.80,95.31,206.28
2024-06-26 11:45:00,81.27,0.00,112.89,97.10,72.95,220.47
2024-06-26 12:00:00,83.08,0.00,99.69,163.33,49.03,207.05
2024-06-26 12:15:00,83.08,0.00,94.12,174.56,52.16,207.81
2024-06-26 12:30:00,65.56,0.00,109.66,167.26,41.97,175.99
2024-06-26 12:45:00,49.85,0.00,148.95,131.34,38.83,174.84
2024-06-26 13:00:00,31.42,2.70,160.10,107.20,31.38,153.75
2024-06-26 13:15:00,28.10,20.27,202.91,143.69,20.00,134.58
2024-06-26 13:30:00,19.64,30.63,228.42,155.47,25.10,128.83
2024-06-26 13:45:00,18.43,32.43,201.73,136.95,7.06,123.46
2024-06-26 14:00:00,8.16,32.88,233.69,150.98,18.83,105.82
2024-06-26 14:15:00,34.74,45.95,212.00,130.78,9.81,85.12
2024-06-26 14:30:00,39.28,63.96,206.13,171.75,9.81,96.62
2024-06-26 14:45:00,36.56,62.16,182.38,135.27,18.83,98.92
2024-06-26 15:00:00,20.85,54.95,234.87,133.58,18.83,94.32
2024-06-26 15:15:00,46.22,92.79,213.76,121.80,28.24,80.14
2024-06-26 15:30:00,68.88,143.69,182.97,122.92,35.30,67.10
2024-06-26 15:45:00,60.42,197.75,202.03,124.60,54.91,39.88
2024-06-26 16:00:00,81.27,298.65,208.18,116.18,75.30,43.33
2024-06-26 16:15:00,74.32,358.11,226.66,103.84,72.17,19.94
2024-06-26 16:30:00,91.24,350.45,241.61,125.16,76.09,23.77
2024-06-26 16:45:00,119.64,407.21,220.50,84.19,60.01,54.45
2024-06-26 17:00:00,151.36,376.58,246.89,70.72,65.50,59.81
2024-06-26 17:15:00,161.64,322.97,227.24,84.75,60.01,69.40
2024-06-26 17:30:00,161.03,161.26,228.71,89.80,74.91,74.38
2024-06-26 17:45:00,209.07,66.22,234.87,118.43,74.13,169.86
2024-06-26 18:00:00,196.68,345.05,230.76,172.87,94.52,343.16
2024-06-26 18:15:00,227.20,522.07,202.61,125.73,65.11,348.15
2024-06-26 18:30:00,233.24,565.77,203.49,142.56,60.79,395.69
2024-06-26 18:45:00,194.57,590.99,201.15,180.17,59.22,255.74
2024-06-26 19:00:00,201.21,391.44,180.92,241.91,59.22,254.98
2024-06-26 19:15:00,160.73,156.31,199.97,194.20,58.83,246.54
2024-06-26 19:30:00,164.96,302.70,181.50,238.54,67.46,185.19
2024-06-26 19:45:00,219.04,331.53,180.04,264.36,96.48,212.80
2024-06-26 20:00:00,219.95,250.00,199.39,272.22,107.47,248.84
2024-06-26 20:15:00,282.18,312.16,191.47,232.37,93.74,249.99
2024-06-26 20:30:00,313.91,472.52,184.14,238.54,85.11,243.86
2024-06-26 20:45:00,304.84,497.30,184.14,291.30,92.56,288.72
2024-06-26 21:00:00,272.82,429.28,146.02,382.23,100.80,312.87
2024-06-26 21:15:00,209.07,458.56,143.97,406.36,109.43,201.30
2024-06-26 21:30:00,203.63,542.34,155.70,516.93,159.63,132.28
2024-06-26 21:45:00,193.36,447.30,168.89,560.71,205.52,148.00
2024-06-26 22:00:00,256.20,270.27,191.47,543.88,237.68,98.92
2024-06-26 22:15:00,260.13,270.72,180.33,470.35,257.29,125.76
2024-06-26 22:30:00,297.89,290.54,168.31,474.28,243.17,149.92
2024-06-26 22:45:00,343.82,354.95,139.86,417.03,265.53,108.51
2024-06-26 23:00:00,376.45,431.53,134.00,386.72,258.47,151.07
2024-06-26 23:15:00,389.44,592.79,127.55,352.48,145.90,213.57
2024-06-26 23:30:00,367.08,624.32,121.69,419.27,112.96,260.73
2024-06-26 23:45:00,349.25,585.59,121.10,422.64,85.50,113.49
2024-06-27 00:00:00,301.22,568.92,134.29,498.97,94.52,47.93
2024-06-27 00:15:00,316.63,582.88,175.05,430.50,86.29,40.26
2024-06-27 00:30:00,302.12,601.80,166.84,388.40,101.19,17.25
2024-06-27 00:45:00,300.91,595.95,71.25,375.49,141.20,0.00
2024-06-27 01:00:00,288.23,503.60,98.52,323.29,168.26,0.00
2024-06-27 01:15:00,271.31,584.68,50.43,236.30,177.28,0.00
2024-06-27 01:30:00,267.68,569.82,58.35,239.66,159.24,0.00
2024-06-27 01:45:00,290.64,473.87,82.10,209.36,160.02,1.92
2024-06-27 02:00:00,268.29,431.53,103.51,199.25,138.84,13.42
2024-06-27 02:15:00,238.07,506.31,60.11,166.70,144.73,4.22
2024-06-27 02:30:00,254.09,441.89,53.95,172.87,209.44,12.27
2024-06-27 02:45:00,219.95,527.03,47.50,211.60,199.24,27.22
2024-06-27 03:00:00,153.48,529.28,77.70,181.29,199.24,21.47
2024-06-27 03:15:00,62.24,452.70,66.27,153.79,210.23,208.20
2024-06-27 03:30:00,42.60,502.70,65.97,148.18,224.74,218.55
2024-06-27 03:45:00,32.03,569.37,79.17,105.52,216.89,130.75
2024-06-27 04:00:00,54.99,524.32,74.48,127.97,227.48,165.64
2024-06-27 04:15:00,95.47,497.75,62.46,139.20,231.40,214.72
2024-06-27 04:30:00,55.89,436.94,65.68,131.34,238.07,241.17
2024-06-27 04:45:00,24.17,294.14,75.06,108.33,256.90,218.55
2024-06-27 05:00:00,7.55,220.72,54.25,96.54,262.39,183.28
2024-06-27 05:15:00,1.51,256.76,45.74,147.62,258.08,156.44
2024-06-27 05:30:00,41.39,158.11,37.24,207.11,210.23,244.62
2024-06-27 05:45:00,89.43,130.18,29.32,167.26,190.22,175.22
2024-06-27 06:00:00,165.26,152.25,36.36,149.86,195.71,184.81
2024-06-27 06:15:00,180.67,153.60,19.65,120.11,192.97,190.18
2024-06-27 06:30:00,247.74,201.35,16.13,126.29,187.48,227.75
2024-06-27 06:45:00,239.89,128.38,11.73,87.00,152.57,246.16
2024-06-27 07:00:00,234.75,127.03,3.52,83.63,123.94,168.32
2024-06-27 07:15:00,199.10,229.73,0.00,109.45,112.17,117.33
2024-06-27 07:30:00,137.47,329.73,0.00,112.82,88.64,82.05
2024-06-27 07:45:00,100.30,443.24,0.00,111.69,64.71,74.38
2024-06-27 08:00:00,67.68,398.20,9.09,72.97,37.26,83.97
2024-06-27 08:15:00,75.23,346.40,7.92,47.71,16.47,120.78
2024-06-27 08:30:00,52.27,325.68,8.50,55.00,14.12,90.87
2024-06-27 08:45:00,49.55,302.25,1.47,55.00,13.73,70.17
2024-06-27 09:00:00,36.56,180.18,2.64,70.72,8.63,120.78
2024-06-27 09:15:00,17.22,46.85,31.37,72.40,2.35,131.90
2024-06-27 09:30:00,22.36,19.82,17.30,66.79,0.00,158.35
2024-06-27 09:45:00,63.75,21.17,12.02,69.60,0.00,123.46
2024-06-27 10:00:00,87.31,176.13,10.26,63.42,0.00,111.19
2024-06-27 10:15:00,114.20,280.63,4.98,43.22,0.00,76.30
2024-06-27 10:30:00,110.27,241.89,0.00,21.89,0.00,42.18
2024-06-27 10:45:00,84.90,196.40,0.00,17.96,0.00,32.97
2024-06-27 11:00:00,76.14,207.66,0.00,3.93,0.00,32.21
2024-06-27 11:15:00,42.60,308.56,0.00,27.50,0.00,29.14
2024-06-27 11:30:00,29.91,329.28,0.00,29.75,0.00,35.66
2024-06-27 11:45:00,9.67,282.88,0.00,26.94,0.00,29.52
2024-06-27 12:00:00,4.23,246.40,0.00,21.33,0.00,50.23
2024-06-27 12:15:00,11.78,262.61,0.00,28.06,0.00,79.75
2024-06-27 12:30:00,17.52,229.28,44.28,39.85,0.00,77.83
2024-06-27 12:45:00,45.92,204.05,89.43,26.94,0.00,127.30
2024-06-27 13:00:00,72.81,167.12,54.25,31.99,0.00,144.55
2024-06-27 13:15:00,93.66,153.60,48.97,35.36,0.00,187.88
2024-06-27 13:30:00,139.58,162.61,36.07,46.02,0.00,150.30
2024-06-27 13:45:00,142.00,200.90,51.61,58.93,0.00,130.75
2024-06-27 14:00:00,132.63,219.37,53.66,35.92,0.00,101.61
2024-06-27 14:15:00,125.99,266.67,92.66,40.97,0.00,78.22
2024-06-27 14:30:00,112.39,347.75,79.46,44.34,0.00,111.19
2024-06-27 14:45:00,116.92,403.60,85.03,31.43,0.00,112.34
2024-06-27 15:00:00,129.91,465.77,108.78,20.21,0.00,116.18
2024-06-27 15:15:00,169.19,529.73,138.40,32.55,0.39,115.79
2024-06-27 15:30:00,193.96,541.89,164.20,44.34,0.00,153.37
2024-06-27 15:45:00,229.92,548.20,160.98,19.08,2.75,120.78
2024-06-27 16:00:00,259.22,573.42,152.18,51.08,0.00,156.44
2024-06-27 16:15:00,261.03,572.07,133.12,28.06,5.10,128.45
2024-06-27 16:30:00,262.24,493.69,140.16,34.80,5.49,126.91
2024-06-27 16:45:00,285.51,485.14,147.49,23.57,1.96,143.02
2024-06-27 17:00:00,238.07,500.45,158.92,39.85,13.73,144.93
2024-06-27 17:15:00,285.81,542.79,139.28,44.90,27.45,149.53
2024-06-27 17:30:00,306.96,531.53,167.43,63.42,10.59,177.52
2024-06-27 17:45:00,314.81,509.46,173.58,44.34,27.85,148.77
2024-06-27 18:00:00,340.19,468.92,201.15,37.04,37.26,146.08
2024-06-27 18:15:00,299.10,459.91,203.79,23.01,58.83,144.93
2024-06-27 18:30:00,259.22,470.72,209.94,48.83,86.29,162.19
2024-06-27 18:45:00,255.29,519.82,228.12,41.53,76.09,161.80
2024-06-27 19:00:00,282.18,514.86,207.01,26.38,73.34,220.08
2024-06-27 19:15:00,378.56,486.49,192.94,66.79,83.15,203.98
2024-06-27 19:30:00,413.91,531.53,183.26,47.15,92.95,242.71
2024-06-27 19:45:00,409.38,496.85,171.83,53.88,202.38,276.06
2024-06-27 20:00:00,397.90,462.16,165.08,77.46,225.91,320.92
2024-06-27 20:15:00,390.95,461.26,136.35,84.75,202.77,323.22
2024-06-27 20:30:00,393.36,455.86,98.81,392.89,193.36,394.16
2024-06-27 20:45:00,361.34,463.06,84.45,579.80,162.38,394.54
2024-06-27 21:00:00,294.87,127.03,88.55,588.78,140.41,417.55
2024-06-27 21:15:00,217.23,483.78,116.99,454.63,130.21,449.37
2024-06-27 21:30:00,191.24,459.46,144.56,434.43,131.78,520.30
2024-06-27 21:45:00,213.30,434.23,171.83,500.66,146.69,532.57
2024-06-27 22:00:00,216.92,339.19,165.96,512.44,136.49,476.59
2024-06-27 22:15:00,191.55,272.07,154.53,497.29,132.18,449.75
2024-06-27 22:30:00,155.59,105.41,151.01,533.21,144.73,469.31
2024-06-27 22:45:00,191.85,45.50,177.98,506.27,152.57,495.38
2024-06-27 23:00:00,256.20,43.69,151.89,501.22,137.67,487.33
2024-06-27 23:15:00,333.24,44.59,170.36,510.76,133.35,471.23
2024-06-27 23:30:00,368.89,45.05,170.36,573.62,182.38,444.00
2024-06-27 23:45:00,442.91,24.32,143.38,584.29,201.99,496.53
2024-06-28 00:00:00,477.05,77.03,140.16,473.15,186.30,542.16
2024-06-28 00:15:00,471.61,72.52,128.43,374.37,165.51,572.07
2024-06-28 00:30:00,480.38,135.14,112.89,312.63,167.08,593.92
2024-06-28 00:45:00,399.71,224.77,107.02,294.11,151.79,571.30
2024-06-28 01:00:00,274.63,371.62,88.55,225.07,148.65,630.73
2024-06-28 01:15:00,258.62,331.53,88.85,211.60,165.51,619.23
2024-06-28 01:30:00,254.99,283.78,113.18,268.85,225.91,570.15
2024-06-28 01:45:00,372.52,318.92,96.76,276.71,280.04,511.10
2024-06-28 02:00:00,439.89,573.42,95.30,207.67,314.55,493.08
2024-06-28 02:15:00,429.32,609.46,87.67,200.94,277.69,565.93
2024-06-28 02:30:00,381.58,609.46,92.36,180.17,269.84,469.31
2024-06-28 02:45:00,412.10,594.59,83.86,152.67,298.87,448.99
2024-06-28 03:00:00,475.54,606.76,56.59,150.42,307.89,397.99
2024-06-28 03:15:00,488.84,600.90,70.96,143.69,263.17,368.85
2024-06-28 03:30:00,475.24,599.55,65.97,121.24,236.50,450.14
2024-06-28 03:45:00,470.41,586.04,62.16,147.05,274.16,502.28
2024-06-28 04:00:00,396.39,598.20,58.35,191.96,272.19,495.38
2024-06-28 04:15:00,358.92,591.44,41.34,198.69,275.33,506.50
2024-06-28 04:30:00,400.92,581.08,38.12,172.31,280.43,501.13
2024-06-28 04:45:00,407.26,577.03,57.18,201.50,338.09,457.04
2024-06-28 05:00:00,422.97,557.66,68.61,190.83,329.07,448.22
2024-06-28 05:15:00,468.29,590.99,60.70,199.25,289.45,422.91
2024-06-28 05:30:00,460.13,586.04,56.88,186.34,245.13,467.77
2024-06-28 05:45:00,435.06,563.96,68.61,174.00,214.93,333.19
2024-06-28 06:00:00,375.84,571.17,88.85,190.27,232.58,266.09
2024-06-28 06:15:00,344.72,586.04,63.34,169.50,233.37,374.60
2024-06-28 06:30:00,349.25,590.09,30.79,170.63,224.34,406.04
2024-06-28 06:45:00,381.58,573.42,17.01,174.00,221.99,338.18
2024-06-28 07:00:00,406.96,553.15,33.72,190.83,198.85,317.86
2024-06-28 07:15:00,450.47,510.81,38.41,212.16,171.00,336.26
2024-06-28 07:30:00,421.16,521.62,39.00,176.80,140.80,197.46
2024-06-28 07:45:00,375.54,548.20,63.34,159.96,131.39,156.05
2024-06-28 08:00:00,347.44,488.29,51.61,95.42,132.57,103.52
2024-06-28 08:15:00,355.30,471.62,48.09,101.03,126.29,95.86
2024-06-28 08:30:00,409.68,541.89,41.05,111.13,130.61,72.08
2024-06-28 08:45:00,430.53,577.03,78.00,111.13,143.55,40.26
2024-06-28 09:00:00,434.45,564.41,103.80,91.49,136.88,37.58
2024-06-28 09:15:00,449.26,536.94,102.04,83.63,171.40,57.51
2024-06-28 09:30:00,461.95,482.88,105.85,71.28,195.32,92.02
2024-06-28 09:45:00,455.60,478.38,129.02,80.82,201.20,104.67
2024-06-28 10:00:00,437.17,542.79,153.06,95.98,156.10,94.32
2024-06-28 10:15:00,470.71,518.47,120.22,181.85,157.67,134.20
2024-06-28 10:30:00,478.56,506.76,125.50,193.08,129.82,143.02
2024-06-28 10:45:00,492.16,481.08,177.10,200.94,137.27,180.98
2024-06-28 11:00:00,495.18,445.50,204.67,232.37,97.66,206.28
2024-06-28 11:15:00,489.44,444.14,190.88,226.75,111.39,268.01
2024-06-28 11:30:00,472.52,361.71,246.89,234.05,119.62,228.52
2024-06-28 11:45:00,452.28,309.91,195.58,220.02,101.58,258.43
2024-06-28 12:00:00,452.58,230.18,260.08,273.34,121.98,325.91
2024-06-28 12:15:00,471.61,211.71,280.90,292.99,120.80,283.35
2024-06-28 12:30:00,474.94,132.43,284.42,284.57,127.86,240.02
2024-06-28 12:45:00,403.03,104.95,367.70,356.97,159.24,307.12
2024-06-28 13:00:00,377.65,117.57,411.68,372.12,181.20,361.57
2024-06-28 13:15:00,332.03,118.02,397.31,386.16,158.85,332.81
2024-06-28 13:30:00,295.48,140.99,398.48,366.51,170.22,332.04
2024-06-28 13:45:00,253.48,120.27,383.82,392.89,168.65,329.74
2024-06-28 14:00:00,217.83,123.42,391.74,443.97,218.85,286.80
2024-06-28 14:15:00,158.31,79.73,402.88,500.66,182.77,273.00
2024-06-28 14:30:00,130.22,49.55,360.07,470.91,172.97,286.80
2024-06-28 14:45:00,98.49,48.20,394.67,437.79,220.82,281.43
2024-06-28 15:00:00,117.22,54.95,457.71,348.55,220.42,226.22
2024-06-28 15:15:00,79.16,31.08,430.15,383.35,232.97,203.21
2024-06-28 15:30:00,71.60,13.06,372.68,411.41,215.72,260.34
2024-06-28 15:45:00,68.28,9.01,314.92,432.74,225.52,317.09
2024-06-28 16:00:00,101.51,4.95,311.98,370.44,211.79,367.70
2024-06-28 16:15:00,81.88,8.56,265.36,276.15,233.37,359.27
2024-06-28 16:30:00,77.34,4.05,221.09,278.95,239.25,363.48
2024-06-28 16:45:00,83.39,0.00,225.48,359.22,261.61,386.49
2024-06-28 17:00:00,84.90,0.00,248.65,351.36,263.96,306.74
2024-06-28 17:15:00,62.54,0.00,285.01,323.86,252.58,308.65
2024-06-28 17:30:00,60.12,0.00,340.43,324.98,200.81,254.98
2024-06-28 17:45:00,70.39,0.00,365.94,228.44,193.75,248.84
2024-06-28 18:00:00,91.24,0.00,379.42,251.45,163.55,367.70
2024-06-28 18:15:00,113.30,0.00,447.16,218.90,154.53,434.03
2024-06-28 18:30:00,122.06,0.00,388.81,292.99,160.02,408.73
2024-06-28 18:45:00,118.13,0.00,407.87,313.19,146.69,485.41
2024-06-28 19:00:00,121.45,0.00,428.10,414.78,158.45,519.92
2024-06-28 19:15:00,114.50,0.00,387.63,377.74,150.22,512.64
2024-06-28 19:30:00,135.05,0.00,403.76,504.59,136.49,577.05
2024-06-28 19:45:00,141.39,0.00,323.42,515.81,121.59,621.14
2024-06-28 20:00:00,182.48,0.00,310.81,573.06,127.47,605.04
2024-06-28 20:15:00,212.39,0.00,313.74,622.45,135.71,593.54
2024-06-28 20:30:00,264.66,4.05,259.20,623.01,176.89,592.39
2024-06-28 20:45:00,275.54,15.77,262.72,591.58,182.38,638.78
2024-06-28 21:00:00,290.94,60.81,216.69,647.71,189.05,629.58
2024-06-28 21:15:00,321.76,82.43,199.97,585.97,226.70,644.92
2024-06-28 21:30:00,405.75,61.26,184.73,526.48,240.82,629.96
2024-06-28 21:45:00,387.32,61.26,207.89,534.89,389.86,646.45
2024-06-28 22:00:00,357.71,60.81,206.13,583.16,407.90,659.87
2024-06-28 22:15:00,394.88,93.24,201.44,553.98,371.03,655.65
2024-06-28 22:30:00,438.68,88.74,212.29,628.07,333.77,662.55
2024-06-28 22:45:00,450.47,85.59,203.49,621.33,319.65,656.04
2024-06-28 23:00:00,453.18,95.50,199.68,594.39,266.70,651.43
2024-06-28 23:15:00,449.26,77.03,239.85,628.07,257.29,652.97
2024-06-28 23:30:00,456.51,68.47,257.74,605.62,299.65,654.50
2024-06-28 23:45:00,456.81,68.92,301.72,607.30,365.54,664.09
2024-06-29 00:00:00,449.26,76.13,259.79,596.63,363.19,663.32
2024-06-29 00:15:00,433.85,104.50,238.09,601.69,275.72,659.49
2024-06-29 00:30:00,446.84,111.26,295.86,537.70,305.92,667.15
2024-06-29 00:45:00,451.98,109.46,226.95,559.59,346.32,652.58
2024-06-29 01:00:00,448.65,108.11,241.90,563.52,383.97,661.02
2024-06-29 01:15:00,457.11,97.30,285.89,561.84,430.26,654.12
2024-06-29 01:30:00,439.29,73.87,296.15,521.42,421.63,642.23
2024-06-29 01:45:00,441.70,97.75,316.97,515.81,388.68,611.17
2024-06-29 02:00:00,438.68,207.66,282.66,487.75,358.48,570.92
2024-06-29 02:15:00,437.78,245.95,299.38,522.55,358.48,576.67
2024-06-29 02:30:00,425.99,317.12,301.43,498.97,376.13,540.24
2024-06-29 02:45:00,428.11,588.29,285.59,497.85,384.37,563.25
2024-06-29 03:00:00,440.19,618.47,276.80,534.33,385.94,600.44
2024-06-29 03:15:00,442.91,602.25,263.02,520.86,361.62,585.87
2024-06-29 03:30:00,448.96,604.50,223.73,626.38,325.14,557.88
2024-06-29 03:45:00,438.08,602.70,213.17,621.33,285.92,517.24
2024-06-29 04:00:00,445.93,600.90,227.83,605.62,263.96,440.94
2024-06-29 04:15:00,396.69,599.55,225.19,598.32,278.08,482.34
2024-06-29 04:30:00,339.28,595.05,169.77,559.03,257.29,483.11
2024-06-29 04:45:00,326.60,590.54,173.88,595.51,259.64,422.91
2024-06-29 05:00:00,322.97,587.39,165.37,565.76,304.75,340.10
2024-06-29 05:15:00,317.23,582.43,202.03,582.60,306.71,336.26
2024-06-29 05:30:00,312.40,577.93,193.82,612.35,299.65,346.23
2024-06-29 05:45:00,316.93,561.26,167.72,605.62,316.12,385.72
2024-06-29 06:00:00,341.40,575.23,147.20,672.41,304.36,381.50
2024-06-29 06:15:00,353.79,568.92,116.11,660.62,308.28,374.22
2024-06-29 06:30:00,360.13,563.06,89.72,633.12,295.73,324.38
2024-06-29 06:45:00,296.99,561.71,65.39,665.67,300.04,340.10
2024-06-29 07:00:00,261.03,576.13,44.57,666.23,316.91,310.96
2024-06-29 07:15:00,243.81,547.30,39.00,579.80,302.00,306.35
2024-06-29 07:30:00,199.10,538.74,56.59,541.07,270.63,269.93
2024-06-29 07:45:00,232.03,487.84,78.00,521.99,245.52,198.23
2024-06-29 08:00:00,263.75,350.90,80.63,475.96,252.98,159.50
2024-06-29 08:15:00,328.41,159.01,100.28,491.12,283.96,140.72
2024-06-29 08:30:00,375.54,74.77,119.05,484.94,329.85,170.62
2024-06-29 08:45:00,335.96,70.72,136.64,470.91,351.42,231.97
2024-06-29 09:00:00,290.94,88.74,152.47,466.98,353.77,182.89
2024-06-29 09:15:00,300.31,116.22,164.79,514.69,372.21,190.94
2024-06-29 09:30:00,303.63,125.68,156.58,610.67,398.88,229.67
2024-06-29 09:45:00,242.60,94.14,192.06,621.33,329.07,257.66
2024-06-29 10:00:00,293.06,57.66,204.08,619.09,309.06,254.98
2024-06-29 10:15:00,247.74,90.99,219.62,505.15,254.55,203.21
2024-06-29 10:30:00,246.53,95.05,308.17,534.33,236.90,213.57
2024-06-29 10:45:00,266.17,75.68,305.53,574.18,219.64,190.18
2024-06-29 11:00:00,247.44,60.36,271.81,603.37,194.14,178.67
2024-06-29 11:15:00,244.12,54.50,325.18,588.78,198.85,144.55
2024-06-29 11:30:00,216.92,73.87,250.41,607.30,203.56,131.90
2024-06-29 11:45:00,175.53,79.73,271.81,598.88,112.17,161.04
2024-06-29 12:00:00,176.14,101.80,258.32,585.41,112.56,115.41
2024-06-29 12:15:00,133.24,92.79,287.35,567.45,131.39,104.29
2024-06-29 12:30:00,138.07,145.50,295.56,570.25,121.59,145.32
2024-06-29 12:45:00,100.00,162.16,243.66,591.02,136.88,97.77
2024-06-29 13:00:00,89.43,131.53,219.03,627.50,125.12,67.87
2024-06-29 13:15:00,59.82,129.73,236.33,602.25,115.70,65.95
2024-06-29 13:30:00,87.62,229.28,226.95,503.46,110.60,90.10
2024-06-29 13:45:00,108.76,221.17,245.13,607.86,108.64,83.20
2024-06-29 14:00:00,86.41,245.05,228.71,590.46,91.39,67.10
2024-06-29 14:15:00,106.65,260.36,232.23,625.26,90.99,60.96
2024-06-29 14:30:00,97.89,215.77,227.83,593.27,102.37,91.64
2024-06-29 14:45:00,129.01,245.05,224.60,525.91,99.62,81.29
2024-06-29 15:00:00,136.26,244.59,245.72,597.20,87.46,81.29
2024-06-29 15:15:00,152.57,215.77,255.10,541.07,89.82,85.89
2024-06-29 15:30:00,152.27,210.36,248.06,593.83,63.15,77.07
2024-06-29 15:45:00,167.98,138.29,218.15,595.51,60.40,75.53
2024-06-29 16:00:00,133.24,140.09,240.15,598.88,71.38,85.89
2024-06-29 16:15:00,155.59,133.33,278.26,605.62,80.01,91.64
2024-06-29 16:30:00,236.56,86.94,312.28,540.51,96.48,120.78
2024-06-29 16:45:00,236.26,57.66,324.30,551.17,108.25,156.44
2024-06-29 17:00:00,209.37,42.79,291.17,580.36,108.25,168.32
2024-06-29 17:15:00,225.99,61.71,299.08,569.69,95.70,178.29
2024-06-29 17:30:00,236.56,59.01,306.12,548.37,107.86,183.28
2024-06-29 17:45:00,203.93,43.24,304.65,500.66,92.17,168.71
2024-06-29 18:00:00,283.39,162.16,328.99,506.27,95.31,215.10
2024-06-29 18:15:00,265.87,437.84,334.56,522.55,98.84,229.29
2024-06-29 18:30:00,259.83,381.98,304.07,566.33,87.46,271.08
2024-06-29 18:45:00,241.70,330.63,335.73,541.07,91.39,311.72
2024-06-29 19:00:00,292.76,366.22,350.40,530.40,87.46,322.84
2024-06-29 19:15:00,285.20,472.97,331.63,552.29,98.45,352.75
2024-06-29 19:30:00,274.33,518.92,350.10,576.43,94.92,371.92
2024-06-29 19:45:00,322.97,314.41,327.82,562.96,121.59,275.30
2024-06-29 20:00:00,369.50,368.47,311.40,535.46,102.37,360.42
2024-06-29 20:15:00,352.58,406.31,222.85,592.14,121.59,284.12
2024-06-29 20:30:00,384.00,345.05,233.99,589.90,168.26,294.85
2024-06-29 20:45:00,330.22,374.77,283.83,609.54,183.95,270.31
2024-06-29 21:00:00,323.57,321.17,235.16,588.22,188.65,270.31
2024-06-29 21:15:00,281.28,302.25,233.69,606.74,188.26,290.25
2024-06-29 21:30:00,271.00,300.90,193.52,574.75,354.56,289.10
2024-06-29 21:45:00,284.30,479.73,163.62,504.59,354.56,290.25
2024-06-29 22:00:00,302.43,463.96,206.43,516.37,305.92,288.33
2024-06-29 22:15:00,300.01,427.48,283.83,511.32,306.32,254.59
2024-06-29 22:30:00,294.87,351.80,294.10,569.13,294.94,310.57
2024-06-29 22:45:00,307.86,375.68,249.24,632.56,287.88,311.34
2024-06-29 23:00:00,268.29,421.17,220.79,450.14,207.87,275.30
2024-06-29 23:15:00,247.44,340.54,187.37,367.07,251.02,307.50
2024-06-29 23:30:00,277.65,397.30,138.99,349.11,274.94,330.13
2024-06-29 23:45:00,290.64,389.64,170.36,309.26,261.21,302.14
2024-06-30 00:00:00,329.01,368.92,143.09,360.90,323.97,339.33
2024-06-30 00:15:00,329.92,318.92,114.06,319.37,396.53,341.63
2024-06-30 00:30:00,309.68,329.73,86.50,347.99,424.37,375.37
2024-06-30 00:45:00,305.45,308.56,82.10,339.57,404.37,348.15
2024-06-30 01:00:00,343.21,323.42,57.47,325.54,364.76,370.39
2024-06-30 01:15:00,342.00,294.14,77.70,231.25,394.96,303.67
2024-06-30 01:30:00,331.43,295.05,88.26,189.71,412.21,292.93
2024-06-30 01:45:00,348.05,289.19,65.39,193.08,382.01,321.69
2024-06-30 02:00:00,351.07,294.59,50.43,177.36,351.03,296.77
2024-06-30 02:15:00,351.97,235.59,56.88,181.29,351.03,338.56
2024-06-30 02:30:00,332.64,209.01,35.19,139.76,316.91,290.25
2024-06-30 02:45:00,334.15,188.29,27.56,99.35,367.89,287.57
2024-06-30 03:00:00,324.78,132.43,18.47,62.30,357.30,289.48
2024-06-30 03:15:00,297.89,109.01,30.20,60.62,307.89,293.32
2024-06-30 03:30:00,313.60,77.93,44.86,25.82,260.43,299.45
2024-06-30 03:45:00,323.57,61.26,48.09,4.49,236.50,302.14
2024-06-30 04:00:00,301.82,48.20,43.98,0.00,222.78,283.35
2024-06-30 04:15:00,306.05,37.84,44.28,0.00,211.40,310.57
2024-06-30 04:30:00,352.28,41.44,60.70,2.81,165.51,323.61
2024-06-30 04:45:00,407.26,70.72,41.64,13.47,118.06,327.06
2024-06-30 05:00:00,425.09,64.86,47.50,16.28,133.35,332.04
2024-06-30 05:15:00,431.73,86.04,42.22,39.29,127.08,310.57
